district,date,rainfall_mm,temperature_c,humidity_pct,sanitation_score,population_density,previous_cases,outbreak_label,district_encoded,week_of_year,rainfall_rolling,rainfall_anomaly
Kumasi,2025-05-27,8.197563291787237,22.56385717943224,51.270389095463,0.9083276216008118,574.3068621233804,14,0,2,22,7.809326205529253,0.38823708625798403
Takoradi,2025-05-28,7.803963467821306,21.62145960419194,68.81407528923572,0.9426194393537826,605.4350569409748,24,0,3,22,9.161515049150708,-1.3575515813294023
Tamale,2025-05-29,1.8169093479589336,25.170762087440124,67.21135362545581,0.5433532837978201,253.73233567558967,24,0,4,22,6.986337675836396,-5.169428327877463
Cape Coast,2025-05-30,0.4219066460037473,19.563770305685985,50.83725899436275,0.7691815510505113,277.9212728030388,21,0,1,22,4.5600856883928,-4.138179042389052
Takoradi,2025-05-31,2.579024823711498,19.570874355574077,73.55442801105495,0.9566148431396352,386.9355905857042,16,0,3,22,3.155451071373865,-0.5764262476623667
Tamale,2025-06-01,0.9529251168332876,28.396866414782515,71.70198709196603,0.6939863771989432,634.1467742396662,14,0,4,22,1.4426914836268605,-0.4897663667935729
Tamale,2025-06-02,5.93641575488737,19.25602982420672,61.34296497247793,0.9147829157141842,289.1059983461931,17,0,4,23,2.4725680853589695,3.4638476695284
Accra,2025-06-03,2.124002131065532,28.33156250454606,60.79597862376036,0.5668478271997182,204.6985544199351,16,0,0,23,2.8980919566244157,-0.7740898255588835
Kumasi,2025-06-04,18.56795151063541,27.31295646426976,65.54057771115907,0.9676972448338994,973.105197776589,31,0,2,23,6.895323628355394,11.672627882280016
Kumasi,2025-06-05,5.121775572680622,16.370966356047017,51.38296929743742,0.8757116587656513,119.7836333286606,19,0,2,23,7.937536242317227,-2.8157606696366058
Takoradi,2025-06-06,8.643375877049689,21.612176738321725,60.30031479164082,0.9706671963934508,822.4276648024195,22,0,3,23,8.614276272857808,0.029099604191880957
Kumasi,2025-06-07,0.7108410438327972,30.97054701523686,38.4761645539082,0.8383086167762532,809.2316346175198,17,0,2,23,8.260986001049623,-7.550144957216826
Cape Coast,2025-06-08,9.903032716682254,20.09417234430159,68.76455645502935,0.6817019659997134,367.4927024605864,22,0,1,23,6.0947563025613345,3.80827641412092
Kumasi,2025-06-09,12.804007243080664,22.677978688453063,44.385067775581405,0.9690905862623612,222.06395440658207,15,0,2,24,8.015314220161345,4.788693022919318
Takoradi,2025-06-10,3.3380007027412466,27.31030446625948,75.03419828428999,0.6377833881545892,231.06578203488107,21,0,3,24,6.688970426584234,-3.3509697238429874
Kumasi,2025-06-11,4.660232749124953,28.91695254641298,56.698799060335496,0.6660862610308662,727.6884555134733,14,0,2,24,7.676318352907273,-3.0160856037823205
Cape Coast,2025-06-12,7.236803671659189,23.74230556977752,57.88333018068823,0.8504042090008701,678.5259319775563,22,0,1,24,7.009761091651507,0.22704258000768185
Accra,2025-06-13,0.9608815422728963,22.01244902654179,53.72266093915494,0.8826581497626931,804.471106826248,23,0,0,24,4.048979666449565,-3.0880981241766685
Takoradi,2025-06-14,3.4914627410819725,32.11184930849254,57.11961126077924,0.9647017419245768,943.7330551591942,29,0,3,24,4.087345176034746,-0.5958824349527734
Accra,2025-06-15,2.542999078347839,33.6944983189879,74.18531345148037,0.6024012045281048,722.7346269399328,22,0,0,24,3.558036758340468,-1.0150376799926293
Accra,2025-06-16,0.7913105552263051,29.894290253908977,35.1219134346492,0.898999017609612,240.26638289629912,31,0,0,25,1.946663479232247,-1.155352924005942
Accra,2025-06-17,2.2906474122836578,25.42659071282512,72.76965386088187,0.8692730266984817,319.09835508886965,17,0,0,25,2.2791049467349374,0.011542465548720404
Tamale,2025-06-18,0.353036813520551,20.95867139179537,63.38023481101708,0.531897278126799,857.9743577858031,19,0,4,25,1.4944984648445818,-1.1414616513240308
Tamale,2025-06-19,0.1307543998440632,20.847777967217173,47.92978352142784,0.6936115706051035,288.3754682507877,17,0,4,25,0.891437295218638,-0.7606828953745748
Accra,2025-06-20,0.7260901616428179,27.61257052632879,49.24687606950762,0.6413827285300493,165.27008525903327,16,0,0,25,0.8751321968227662,-0.1490420351799483
Takoradi,2025-06-21,16.499766699885537,27.09199110444342,76.76393027208204,0.6522452121770153,732.9520486380254,19,0,3,25,4.427412018723236,12.072354681162302
Cape Coast,2025-06-22,3.987313832790615,32.007992964732146,50.54493120057269,0.9914734397773504,462.2737199411278,26,0,1,25,5.335981273540752,-1.3486674407501371
Cape Coast,2025-06-23,16.88088915942053,28.252250462680696,48.46649489404041,0.8213887067399639,928.0360472913133,23,0,1,26,9.523514963434868,7.357374195985662
Kumasi,2025-06-24,2.832553955041249,17.48459849120091,71.37314542364729,0.8588380788967498,685.2295639842954,13,0,2,26,10.050130911784477,-7.217576956743228
Takoradi,2025-06-25,1.8684961416535204,30.259738088614597,63.385528762859146,0.9883088186575046,181.37708001249467,16,0,3,26,6.392313272226472,-4.523817130572952
Tamale,2025-06-26,3.5275348738864984,20.009696863427934,50.620744234636014,0.6886008912288193,953.0709105282948,25,0,4,26,6.277368532500443,-2.7498336586139445
Accra,2025-06-27,2.8947344531327417,23.08014364023824,62.16624975404619,0.9009200842264028,332.7015372762213,20,0,0,26,2.7808298559284963,0.1139045972042454
Kumasi,2025-06-28,0.5583725029919596,26.251001031258472,49.742473163597225,0.7172654816522477,403.4912413656572,15,0,2,26,2.212284492916174,-1.6539119899242145
Cape Coast,2025-06-29,5.119746021987464,34.978337448919824,71.00821398422605,0.93476683590749,462.0343723151879,19,0,1,26,3.02509696299966,2.0946490589878044
Tamale,2025-06-30,1.2169748099916533,40.549592780026806,70.61370964873133,0.5903287706556516,146.10186676388193,15,0,4,27,2.4474569470259486,-1.2304821370342953
Tamale,2025-07-01,4.832501422528819,28.033615295680917,65.32006198821944,0.97384308853214,546.8638800075444,27,0,4,27,2.9318986893749677,1.900602733153851
Accra,2025-07-02,5.2519841966230985,24.084016906398062,63.61661061247017,0.6093858542054398,210.98664196776303,15,0,0,27,4.105301612782752,1.146682583840346
Cape Coast,2025-07-03,0.8245197577722321,27.672528242402752,77.61188124867374,0.6631102534904658,460.87329401951655,23,0,1,27,3.0314950467289448,-2.2069752889567127
Takoradi,2025-07-04,0.3165610447526569,29.43827712936918,59.996863273882255,0.8780961170533903,415.6388091928759,17,0,3,27,2.8063916054191953,-2.4898305606665385
Tamale,2025-07-05,7.587977466119651,23.396661872214043,48.18125874579199,0.6968775707827033,795.556075083853,19,0,4,27,3.4952606163169033,4.0927168498027475
Accra,2025-07-06,3.0790831104569314,33.97605677956161,64.49473912832306,0.8041056883832234,822.853460469458,19,0,0,27,2.9520353447753616,0.12704776568156984
Takoradi,2025-07-07,0.2996195005190792,26.15035379595701,80.86047049537115,0.7222867505347143,238.0715941501792,15,0,3,28,2.820810280462073,-2.5211907799429936
Cape Coast,2025-07-08,26.359659883683328,27.48871544545697,49.85240506814148,0.8711849685448909,429.8960686413036,20,0,1,28,9.331584990194742,17.028074893488586
Tamale,2025-07-09,0.2975854071221184,28.329621260272308,56.38537233306014,0.6141656261843054,436.0178449286485,19,0,4,28,7.5089869754453575,-7.2114015683232395
Takoradi,2025-07-10,5.9377950675007565,27.10793305307228,64.16446038101452,0.5292289936184384,236.26939954247652,22,0,3,28,8.223664964706314,-2.2858698972055578
Takoradi,2025-07-11,20.576490388284764,29.19470250234806,59.46095150994261,0.6499646987365331,818.6081545460714,27,0,3,28,13.292882686647737,7.2836077016370275
Takoradi,2025-07-12,1.3667930847857352,21.913734067265384,50.176964196226855,0.7371543324342151,736.5054955018809,21,0,3,28,7.044665986923338,-5.677872902137603
Tamale,2025-07-13,0.7672093061679247,22.208491230269846,71.21857856230471,0.5840100260963392,271.34360766733124,20,0,4,28,7.16207196168479,-6.394862655516865
Tamale,2025-07-14,0.6470420301200468,19.49922883514153,83.2004072201726,0.6773986448281943,430.0497177344191,20,0,4,29,5.839383702339611,-5.192341672219564
Kumasi,2025-07-15,1.806823529705549,27.19750615310113,61.96131459023907,0.6999915091467843,195.2245223708628,21,0,2,29,1.1469669876948076,0.6598565420107414
Cape Coast,2025-07-16,0.5326160177578074,28.89468251756057,50.95931710264,0.5286959218441367,665.3859373837396,24,0,1,29,0.9384227209378257,-0.4058067031800183
Accra,2025-07-17,5.890897349640917,27.28886433075943,44.51039474946525,0.7916536240921023,209.2347320937577,19,0,0,29,2.219344731806074,3.671552617834843
Takoradi,2025-07-18,0.3215823189976354,33.37246216673769,62.57975981221181,0.9421717139856438,987.340751762426,24,0,3,29,2.1379798040254707,-1.8163974850278353
Kumasi,2025-07-19,3.5608562621731843,24.97201990585477,71.03877343316258,0.5758714564765262,802.613867219076,18,0,2,29,2.5764879871423796,0.9843682750308047
Accra,2025-07-20,28.564399433999675,28.343708277962563,64.75167746495381,0.798904006700757,451.21469462559554,27,0,0,29,9.584433841202847,18.97996559279683
Kumasi,2025-07-21,8.409243883383578,19.54149561930343,59.97596159081146,0.8323696024554231,620.707539051419,22,0,2,30,10.214020474638513,-1.8047765912549352
Tamale,2025-07-22,4.775410383099368,23.064501487628,54.107283482106936,0.7096673402096442,920.207634594768,19,0,4,30,11.327477490663945,-6.552067107564577
Takoradi,2025-07-23,1.8282441654349264,28.47768878782889,49.0783636728191,0.850548793682135,598.6893523562435,20,0,3,30,10.89432446647938,-9.066080301044455
Accra,2025-07-24,4.889445714095118,29.24551055371572,68.34751326324883,0.705365771745506,257.04863775815966,19,0,0,30,4.975586036503241,-0.08614032240812275
Accra,2025-07-25,3.743737779397671,23.530165261679088,69.13771621385585,0.7523186439887175,440.8330200230434,18,0,0,30,3.809209510506765,-0.06547173110909377
Accra,2025-07-26,2.776355806583479,24.642003740709665,44.54270213309267,0.5036765222772135,858.8303785267708,17,0,0,30,3.309445866377793,-0.533090059794314
Accra,2025-07-27,0.7003946293017256,17.410631266595953,75.89838978180684,0.8458600570673445,679.7917143906561,26,0,0,30,3.0274834823444925,-2.327088853042767
Accra,2025-07-28,10.884355299060235,23.214853995966955,65.74071220894001,0.8306713394723622,685.6519459004203,22,0,0,31,4.526210878585772,6.3581444204744635
Kumasi,2025-07-29,2.987227648963911,29.45191581759893,73.99594645145794,0.5192004386631723,880.1393371196402,18,0,2,31,4.337083345977332,-1.349855697013421
Takoradi,2025-07-30,1.082220910307068,27.87602508053283,46.57872251514885,0.6841250536975665,904.5757517162542,17,0,3,31,3.913549621908229,-2.831328711601161
Tamale,2025-07-31,2.2924259169146763,27.50332860690605,46.34175844584561,0.9895159203958336,927.8133146014928,26,0,4,31,4.311557443811466,-2.01913152689679
Tamale,2025-08-01,2.67328467310067,25.2488684359048,58.51030690232703,0.7103682812843084,185.3642739278405,19,0,4,31,2.258789787321575,0.4144948857790949
Tamale,2025-08-02,8.787888755452666,25.03531579314088,65.02784426895194,0.7509727025659209,589.7134017667909,20,0,4,31,3.708955063943764,5.078933691508903
Tamale,2025-08-03,6.614051614296391,21.698394302632764,77.96360822926964,0.9549650790798592,766.4585690964867,25,0,4,31,5.091912739941095,1.5221388743552966
Kumasi,2025-08-04,7.333291630850959,28.494142101012677,67.06078913815132,0.8586309379328783,781.2341606143124,19,0,2,32,6.352129168425165,0.981162462425794
Cape Coast,2025-08-05,0.0554628001076693,27.10486472194695,57.57318723187967,0.7910350655621118,646.0445817730035,23,0,1,32,5.6976737001769155,-5.642210900069246
Takoradi,2025-08-06,2.690590132204877,27.460094239964,49.73630792334108,0.8989023406705363,250.1086016653068,20,0,3,32,4.173349044364968,-1.4827589121600906
Accra,2025-08-07,3.2825736051908034,22.369825786662098,72.3000057271915,0.9321831332279866,817.678498547498,20,0,0,32,3.340479542088571,-0.057905936897767685
Cape Coast,2025-08-08,0.0968941973322315,14.233285400643778,50.35294574249285,0.7284440358686335,748.1002001634512,19,0,1,32,1.5313801837088892,-1.4344859863766577
Tamale,2025-08-09,1.5042635201091314,30.48576355876848,76.28468554772321,0.7375541824659178,177.52219439413267,26,0,4,32,1.8935803637092548,-0.3893168436001233
Cape Coast,2025-08-10,7.14162340857189,22.605812719957974,57.15615350393491,0.6930254678259179,517.4288422069386,19,0,1,32,3.006338682801008,4.135284725770882
Takoradi,2025-08-11,0.7373385866694464,20.6861211797844,75.9058207261785,0.9833530700092304,256.57965956962323,23,0,3,33,2.370029928170669,-1.6326913415012225
Accra,2025-08-12,3.831925226324291,28.467394559569968,66.78931290059279,0.8485831271451751,403.7293411416747,19,0,0,33,3.303787685418684,0.528137540905607
Accra,2025-08-13,1.2116437803844688,23.03993680040435,58.63004510557542,0.5416115331040361,116.2729829851169,31,0,0,33,3.230632750487518,-2.018988970103049
Takoradi,2025-08-14,0.0609741512438881,30.29968192023311,54.806036281738734,0.9314798116565092,460.2968815696824,20,0,3,33,1.4604704361555174,-1.3994962849116293
Takoradi,2025-08-15,1.3800948092514966,28.08502974788349,56.5909212265392,0.740279970418134,594.8892290405894,17,0,3,33,1.62115949180103,-0.24106468254953328
Tamale,2025-08-16,18.62227511571439,28.417846616002382,64.28316692375238,0.5343769532112437,657.6243335443781,17,0,4,33,5.318746964148555,13.303528151565835
Accra,2025-08-17,8.085765789807736,18.170221443997328,60.771564962177166,0.7748586275816556,697.1413106158391,22,0,0,33,7.037277466504371,1.0484883233033653
Cape Coast,2025-08-18,16.041737750956166,31.059719926932004,54.06188591931295,0.7085821394878511,852.6621817922139,17,0,1,34,11.03246836643244,5.009269384523726
Kumasi,2025-08-19,3.34572812055584,26.30625265616928,58.34368589682368,0.9388747024313124,293.91661654815704,24,0,2,34,11.523876694258526,-8.178148573702686
Kumasi,2025-08-20,0.5811872709759626,23.153614303768983,60.7857702971915,0.6019973018046937,208.43364019462115,21,0,2,34,7.01360473307392,-6.432417462097957
Takoradi,2025-08-21,3.969917385008472,25.716942336711256,38.71265905585188,0.9132323047460916,866.3834547081331,25,0,3,34,5.984642631874104,-2.0147252468656323
Tamale,2025-08-22,3.0291381554346426,16.1188238355084,64.58168114788698,0.7788443455927263,240.9515334033849,17,0,4,34,2.731492732993723,0.29764542244091974
Kumasi,2025-08-23,9.300954436999046,27.04326405740336,50.20278775283193,0.5273051516067345,977.2840732025758,20,0,2,34,4.220299312104524,5.0806551248945215
Accra,2025-08-24,0.5161615804331191,19.853142459089643,48.46667596794255,0.9859226506627424,858.2844064587733,19,0,0,34,4.2040428894688135,-3.6878813090356943
Takoradi,2025-08-25,3.349508678149231,18.23664857078233,43.1265565288929,0.7563076220516,550.7889453006392,23,0,3,35,4.048940712754003,-0.6994320346047722
Cape Coast,2025-08-26,0.8128809185896223,17.388204068910547,42.0610750213211,0.6454384271157912,983.2792824298228,15,0,1,35,3.494876403542748,-2.681995484953126
Takoradi,2025-08-27,1.962812975068522,30.563441874949625,46.44552496887711,0.734703420994629,187.6390561972038,16,0,3,35,1.6603410380601176,0.30247193700840436
Cape Coast,2025-08-28,6.684799390123954,21.853683031536058,52.9097904236951,0.9289288917587444,372.7591850575915,18,0,1,35,3.2025004904828265,3.482298899641128
Takoradi,2025-08-29,3.2314909664580886,32.6686385495825,79.53259137526568,0.6524515621925318,674.4019735365503,20,0,3,35,3.172996062560041,0.05849490389804757
Takoradi,2025-08-30,2.357129482107963,22.32099268473851,54.74120324104796,0.5963381982433502,415.0061816258609,15,0,3,35,3.5590582034396263,-1.2019287213316634
Takoradi,2025-08-31,2.508307700792891,16.463210212035264,61.77750106268032,0.5645356234654407,935.5352967827126,19,0,3,35,3.695431884870718,-1.187124184077827
Cape Coast,2025-09-01,3.075810804584616,19.417377800256705,64.00481386506328,0.6489296991951057,159.0634793600358,21,0,1,36,2.7931847384858832,0.28262606609873275
Cape Coast,2025-09-02,7.68597100947232,31.17905810003469,61.31065186215849,0.8900240435200217,594.4706488548682,23,0,1,36,3.9068047492394413,3.779166260232879
Takoradi,2025-09-03,11.132042581618734,24.220509110316662,59.22556539274007,0.7358131825976308,631.7796406556031,16,0,3,36,6.100533024117134,5.0315095575016
Kumasi,2025-09-04,15.5427903151115,22.258563517547,48.04706236400755,0.61374080184677,687.4553113995017,30,0,2,36,9.359153677696787,6.183636637414713
Tamale,2025-09-05,7.730048152278488,25.80009112926394,74.50927548279212,0.5830924998048745,330.099600998633,20,0,4,36,10.522713014620255,-2.792664862341767
Tamale,2025-09-06,1.8946531280202563,27.508913680837725,78.07196643637886,0.6663647382551896,428.109784767878,11,0,4,36,9.074883544257238,-7.180230416236982
Tamale,2025-09-07,5.825919673405102,30.586994079512305,43.17341305877314,0.9699621864428544,859.3124766984798,14,0,4,36,7.74835281720383,-1.9224331437987274
Cape Coast,2025-09-08,2.877737466824469,32.24249614946463,49.7597140911362,0.6715133562950122,275.4484920731438,20,0,1,37,4.582089605132072,-1.7043521383076032
Cape Coast,2025-09-09,1.4696452012448886,23.20115677105457,57.20189657622994,0.9940620379773176,844.1810624560259,15,0,1,37,3.016988867373673,-1.5473436661287843
Kumasi,2025-09-10,9.190218630952891,18.36976156958981,50.35462205089809,0.7426152278826781,606.3898806124682,18,0,2,37,4.840880243106832,4.34933838784606
Tamale,2025-09-11,0.1959205837187802,22.93267419438362,65.05965553455866,0.5895819591450755,785.9687600746739,17,0,4,37,3.4333804706852513,-3.2374598869664712
Tamale,2025-09-12,11.60181046520186,26.30140253291443,52.71727797593387,0.9455700458967546,742.2466296371244,16,0,4,37,5.614398720279599,5.987411744922261
Takoradi,2025-09-13,3.094629674196398,20.181205368946944,81.65056067806603,0.7301776865674134,286.76034584639115,19,0,3,37,6.020644838517477,-2.9260151643210786
Cape Coast,2025-09-14,5.069538156672787,20.214245425524787,71.90548594343596,0.8548356717522623,611.9314627904855,17,0,1,37,4.990474719947451,0.07906343672533644
Tamale,2025-09-15,5.384556178581311,26.718939407749428,62.12574030632215,0.9918557916045758,880.9508375245831,20,0,4,38,6.287633618663083,-0.9030774400817716
Kumasi,2025-09-16,11.274584490295103,24.756738242147744,70.26986263319732,0.525087675159987,488.9046131217364,20,0,2,38,6.205827124936395,5.068757365358708
Kumasi,2025-09-17,5.062214460021356,25.16398497705793,71.05900424357309,0.5483472798937836,969.931693200985,28,0,2,38,6.697723321392634,-1.635508861371278
Tamale,2025-09-18,4.758729320554361,21.20752332649965,54.36052511941757,0.860228370731378,506.9935900915463,17,0,4,38,6.620021112363027,-1.8612917918086662
Cape Coast,2025-09-19,0.344886003909527,23.847996428971165,51.83782755458035,0.6409125016477359,228.50707300109624,17,0,1,38,5.360103568695081,-5.015217564785554
Kumasi,2025-09-20,3.653290209946091,20.37883427865848,60.78143062969647,0.5921506984750495,450.4912120699059,23,0,2,38,3.454779998607828,0.19851021133826308
Takoradi,2025-09-21,0.8135888687831074,29.45099205562393,68.61636124497944,0.5196809399098647,956.5321657514836,12,0,3,38,2.3926236007982657,-1.5790347320151583
Kumasi,2025-09-22,6.686259595713725,30.176246673618763,61.390603986534174,0.5109233559931009,387.7487644058688,24,0,2,39,2.874506169588107,3.8117534261256183
Accra,2025-09-23,3.589473661627141,15.769060688809532,44.23003517809003,0.8872428015598954,881.2883438803566,22,0,0,39,3.68565308401751,-0.09617942239036914
Accra,2025-09-24,5.700731733357541,20.35244569903795,51.97175556049157,0.567216713684775,893.1256135137008,26,0,0,39,4.197513464870372,1.5032182684871689
Cape Coast,2025-09-25,0.2128305970817717,17.517353724549604,59.26027136405622,0.7338603079855754,415.167871898765,20,0,1,39,4.047323896945039,-3.834493299863267
Tamale,2025-09-26,0.4430196733423927,21.74988032796551,59.2433439567417,0.8029484075897415,174.93189224556892,26,0,4,39,2.4865139163522056,-2.043494243009813
